id,title,theme,genre,scene_type,location,time,emotion,emotion_intensity,characters,summary,blocking_count,lighting_cue_count,sound_cue_count
natok_457,অনলাইন প্রতারণা - ছোট নাটক 457,অনলাইন প্রতারণা,family_drama,revelation,পার্ক,রাত,উদ্বেগ,0.84,মেহজাবিন | ইমন,পার্ক-এ অনলাইন প্রতারণা নিয়ে মেহজাবিন ও ইমন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_458,নারীর শিক্ষা - ছোট নাটক 458,নারীর শিক্ষা,student_life,confrontation,পার্ক,সন্ধ্যা,রাগ,0.62,নাবিল | আফসানা,পার্ক-এ নারীর শিক্ষা নিয়ে নাবিল ও আফসানা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_459,সততার মূল্য - ছোট নাটক 459,সততার মূল্য,awareness,confrontation,পার্ক,বিকেল,আশা,0.64,মেহজাবিন | মৌ,পার্ক-এ সততার মূল্য নিয়ে মেহজাবিন ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_460,পরিবেশ দূষণ - ছোট নাটক 460,পরিবেশ দূষণ,emotional_drama,reconciliation,বাসস্ট্যান্ড,সন্ধ্যা,আশা,0.65,নাঈম | সামি,বাসস্ট্যান্ড-এ পরিবেশ দূষণ নিয়ে নাঈম ও সামি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_461,দারিদ্র্য ও শিক্ষা - ছোট নাটক 461,দারিদ্র্য ও শিক্ষা,social_drama,decision,ছাত্রাবাস,বিকেল,দ্বিধা,0.67,তিথি | আরিফ,ছাত্রাবাস-এ দারিদ্র্য ও শিক্ষা নিয়ে তিথি ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_462,বিশ্বাস ভঙ্গ - ছোট নাটক 462,বিশ্বাস ভঙ্গ,family_drama,reconciliation,গ্রামের উঠান,বিকেল,আশা,0.88,রাহাত | নীরা,গ্রামের উঠান-এ বিশ্বাস ভঙ্গ নিয়ে রাহাত ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_463,পুরোনো চিঠি - ছোট নাটক 463,পুরোনো চিঠি,student_life,revelation,পার্ক,বিকেল,উদ্বেগ,0.65,লাবণ্য | রিয়াদ,পার্ক-এ পুরোনো চিঠি নিয়ে লাবণ্য ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_464,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 464,স্বপ্ন বনাম বাস্তবতা,awareness,reconciliation,গ্রামের উঠান,বিকেল,দুঃখ,0.66,তিথি | নাঈম,গ্রামের উঠান-এ স্বপ্ন বনাম বাস্তবতা নিয়ে তিথি ও নাঈম-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_465,বেকারত্ব - ছোট নাটক 465,বেকারত্ব,emotional_drama,confrontation,ছাত্রাবাস,সন্ধ্যা,আশা,0.58,নাবিল | মৌ,ছাত্রাবাস-এ বেকারত্ব নিয়ে নাবিল ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_466,সাইবার বুলিং - ছোট নাটক 466,সাইবার বুলিং,social_drama,confrontation,বাসস্ট্যান্ড,সন্ধ্যা,উদ্বেগ,0.67,সোহান | শীলা,বাসস্ট্যান্ড-এ সাইবার বুলিং নিয়ে সোহান ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_467,ভুয়া খবর - ছোট নাটক 467,ভুয়া খবর,family_drama,decision,পার্ক,সন্ধ্যা,দ্বিধা,0.65,নাবিল | তানভীর,পার্ক-এ ভুয়া খবর নিয়ে নাবিল ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_468,পরীক্ষার চাপ - ছোট নাটক 468,পরীক্ষার চাপ,student_life,confrontation,বসার ঘর,বিকেল,দুঃখ,0.59,সামি | মেহজাবিন,বসার ঘর-এ পরীক্ষার চাপ নিয়ে সামি ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_469,মোবাইল আসক্তি - ছোট নাটক 469,মোবাইল আসক্তি,awareness,reconciliation,বিশ্ববিদ্যালয়ের করিডর,রাত,উদ্বেগ,0.55,নাবিল | তানভীর,বিশ্ববিদ্যালয়ের করিডর-এ মোবাইল আসক্তি নিয়ে নাবিল ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_470,বন্ধুত্বের পরীক্ষা - ছোট নাটক 470,বন্ধুত্বের পরীক্ষা,emotional_drama,decision,শ্রেণিকক্ষ,সকাল,দ্বিধা,0.74,নীরা | সোহান,শ্রেণিকক্ষ-এ বন্ধুত্বের পরীক্ষা নিয়ে নীরা ও সোহান-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_471,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 471,পারিবারিক ভুল বোঝাবুঝি,social_drama,reconciliation,বিশ্ববিদ্যালয়ের করিডর,সকাল,রাগ,0.75,মৌ | নাবিল,বিশ্ববিদ্যালয়ের করিডর-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে মৌ ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_472,অনলাইন প্রতারণা - ছোট নাটক 472,অনলাইন প্রতারণা,family_drama,reconciliation,শ্রেণিকক্ষ,বিকেল,দ্বিধা,0.58,সোহান | নীরা,শ্রেণিকক্ষ-এ অনলাইন প্রতারণা নিয়ে সোহান ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_473,নারীর শিক্ষা - ছোট নাটক 473,নারীর শিক্ষা,student_life,reconciliation,ছাত্রাবাস,সন্ধ্যা,উদ্বেগ,0.57,তিথি | নাঈম,ছাত্রাবাস-এ নারীর শিক্ষা নিয়ে তিথি ও নাঈম-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
